,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
34966,8/31/2017 19:40,25.39,54.52,4.925,7.02,5.782,46367.68036,27180.57022,22534.42006
34967,8/31/2017 19:50,24.97,56.28,4.928,2.697,2.133,46578.64595,27294.61457,22612.66458
34968,8/31/2017 20:00,24.77,58.19,4.924,0.578,0.415,46495.53829,27306.01901,22606.64577
34969,8/31/2017 20:10,24.47,59.75,4.92,0.102,0.148,46808.79023,27332.62936,22137.17868
34970,8/31/2017 20:20,24.29,61.42,4.922,0.084,0.104,46591.43174,27119.74657,22173.29154
34971,8/31/2017 20:30,24.13,62.32,4.922,0.091,0.107,46489.14539,27229.98944,22070.97179
34972,8/31/2017 20:40,23.97,63.55,4.924,0.084,0.111,46386.85905,26868.849,21896.42633
34973,8/31/2017 20:50,23.78,65.02,4.925,0.099,0.122,46406.03774,26853.64308,22022.82132
34974,8/31/2017 21:00,23.59,66.26,4.917,0.088,0.115,46150.32186,26731.99578,22034.85893
34975,8/31/2017 21:10,23.47,66.89,4.919,0.08,0.115,45747.56937,26560.92925,21998.74608
34976,8/31/2017 21:20,23.31,67.65,4.923,0.077,0.093,45798.71254,26515.31151,21926.52038
34977,8/31/2017 21:30,23.18,68.52,4.918,0.055,0.126,45542.99667,26332.84055,21794.10658
34978,8/31/2017 21:40,23.09,69.15,4.922,0.099,0.096,45133.85128,26184.58289,21685.76803
34979,8/31/2017 21:50,22.95,70.1,4.922,0.066,0.122,44929.27858,26059.13411,21824.20063
34980,8/31/2017 22:00,22.85,70.3,4.917,0.073,0.122,44437.02553,25796.8321,21565.39185
34981,8/31/2017 22:10,22.86,69.99,4.92,0.066,0.122,44085.4162,25397.67687,21228.33856
34982,8/31/2017 22:20,22.81,69.69,4.921,0.091,0.093,43273.51831,24618.37381,21011.66144
34983,8/31/2017 22:30,22.68,70.7,4.921,0.08,0.133,42698.1576,24253.43189,20867.21003
34984,8/31/2017 22:40,22.58,70.9,4.92,0.077,0.1,41854.29523,23968.32101,20716.73981
34985,8/31/2017 22:50,22.56,71.7,4.923,0.08,0.148,40908.1465,23466.52587,20391.72414
34986,8/31/2017 23:00,22.46,72.2,4.918,0.066,0.133,40006.74806,23124.39282,20241.25392
34987,8/31/2017 23:10,22.31,72.6,4.92,0.095,0.078,38619.48946,22713.83316,19976.42633
34988,8/31/2017 23:20,22.36,72.4,4.919,0.08,0.122,38370.16648,22006.75818,19476.8652
34989,8/31/2017 23:30,22.34,72.1,4.92,0.102,0.122,37724.48391,21790.07392,19320.37618
34990,8/31/2017 23:40,22.26,73.0,4.922,0.058,0.13,36874.22863,21265.4699,19133.7931
34991,8/31/2017 23:50,22.11,73.5,4.917,0.084,0.152,36215.76027,20953.74868,18814.79624
34992,9/1/2017 0:00,22.15,73.1,4.914,0.08,0.111,35025.13274,20185.44699,18021.32789
34993,9/1/2017 0:10,22.1,74.1,4.915,0.055,0.13,34152.21239,19766.32017,17944.84168
34994,9/1/2017 0:20,22.09,74.2,4.919,0.084,0.13,33343.00885,19410.81081,17532.99285
34995,9/1/2017 0:30,22.02,74.6,4.917,0.066,0.1,32355.39823,18999.1684,17044.65781
34996,9/1/2017 0:40,22.0,75.5,4.918,0.08,0.115,31622.65487,18437.83784,16662.22676
34997,9/1/2017 0:50,21.87,75.7,4.918,0.077,0.107,30845.30973,18157.17256,16362.16547
34998,9/1/2017 1:00,21.81,75.4,4.913,0.102,0.107,30246.37168,17741.78794,16215.07661
34999,9/1/2017 1:10,21.84,74.5,4.917,0.069,0.137,29736.63717,17700.6237,16044.45352
35000,9/1/2017 1:20,21.77,74.5,4.916,0.073,0.152,29195.04425,17158.00416,15903.24821
35001,9/1/2017 1:30,21.78,74.1,4.917,0.066,0.122,28806.37168,16903.5343,15579.65271
35002,9/1/2017 1:40,21.73,74.4,4.918,0.088,0.093,28258.40708,16518.08732,15426.68029
35003,9/1/2017 1:50,21.67,75.0,4.919,0.08,0.093,27538.40708,16259.87526,15191.3381
35004,9/1/2017 2:00,21.61,75.3,4.913,0.066,0.122,27302.65487,15945.53015,14920.69459
35005,9/1/2017 2:10,21.58,75.7,4.916,0.113,0.13,26952.21239,15900.6237,14755.95506
35006,9/1/2017 2:20,21.46,76.0,4.919,0.088,0.096,26665.48673,15563.82536,14779.48927
35007,9/1/2017 2:30,21.34,76.1,4.917,0.106,0.096,26206.72566,15578.79418,14708.88662
35008,9/1/2017 2:40,21.31,75.7,4.917,0.099,0.081,26015.57522,15309.35551,14591.21553
35009,9/1/2017 2:50,21.27,75.2,4.917,0.073,0.137,25741.59292,15155.92516,14479.42799
35010,9/1/2017 3:00,21.23,74.4,4.915,0.084,0.137,25435.75221,14991.26819,13920.4903
35011,9/1/2017 3:10,21.24,73.5,4.916,0.099,0.104,25365.66372,14849.06445,13973.44229
35012,9/1/2017 3:20,21.3,73.1,4.915,0.095,0.1,25321.06195,14785.44699,13820.46987
35013,9/1/2017 3:30,21.31,72.2,4.918,0.106,0.078,25282.83186,14676.92308,13408.62104
35014,9/1/2017 3:40,21.22,72.8,4.916,0.077,0.126,25327.43363,14766.73597,13514.52503
35015,9/1/2017 3:50,21.07,73.5,4.918,0.062,0.115,25289.20354,14781.70478,13602.77835
35016,9/1/2017 4:00,21.01,73.7,4.918,0.077,0.111,25301.9469,14890.22869,13426.27171
35017,9/1/2017 4:10,20.89,73.9,4.917,0.073,0.111,25423.00885,14774.22037,13661.61389
35018,9/1/2017 4:20,20.88,73.9,4.914,0.066,0.133,26079.29204,15290.64449,13573.36057
35019,9/1/2017 4:30,20.84,73.4,4.916,0.091,0.122,25977.34513,15170.89397,13502.75792
35020,9/1/2017 4:40,20.9,72.9,4.916,0.084,0.104,25595.04425,14995.0104,13208.58018
35021,9/1/2017 4:50,20.82,73.1,4.918,0.091,0.133,25442.12389,14766.73597,12790.8478
35022,9/1/2017 5:00,20.61,73.9,4.917,0.073,0.133,25340.17699,14736.79834,12843.7998
35023,9/1/2017 5:10,20.54,73.9,4.917,0.062,0.141,24645.66372,14456.13306,12761.43003
35024,9/1/2017 5:20,20.67,73.3,4.914,0.058,0.152,23498.76106,13700.2079,12437.83453
35025,9/1/2017 5:30,20.56,73.5,4.917,0.088,0.137,22606.72566,13097.7131,11837.71195
35026,9/1/2017 5:40,20.36,74.1,4.915,0.073,0.13,22434.69027,12918.08732,11108.15117
35027,9/1/2017 5:50,20.37,73.6,4.919,0.073,0.167,22345.48673,12341.78794,10784.55567
35028,9/1/2017 6:00,20.48,73.6,4.921,0.069,0.1,22536.63717,12730.97713,10449.19305
35029,9/1/2017 6:10,20.53,73.5,4.916,0.095,0.133,23084.60177,12802.079,10560.98059
35030,9/1/2017 6:20,20.6,73.1,4.916,0.095,0.119,23836.46018,13344.69854,10761.02145
35031,9/1/2017 6:30,20.55,74.4,4.916,0.241,0.226,24511.85841,13599.1684,10731.60368
35032,9/1/2017 6:40,20.4,74.9,4.918,1.481,1.067,24830.44248,13625.36383,11014.0143
35033,9/1/2017 6:50,20.34,75.0,4.916,4.679,3.638,25002.47788,13561.74636,11384.67824
35034,9/1/2017 7:00,20.17,75.8,4.917,11.18,8.6,25289.20354,13756.34096,11467.04801
35035,9/1/2017 7:10,20.09,75.4,4.915,18.45,13.9,26130.26549,14310.18711,11731.80797
35036,9/1/2017 7:20,20.29,74.6,4.915,25.59,18.85,27060.53097,14441.16424,12167.19101
35037,9/1/2017 7:30,20.4,73.3,4.916,45.15,23.28,27245.30973,14557.17256,12555.50562
35038,9/1/2017 7:40,20.63,72.9,4.92,38.68,25.79,27105.13274,14669.43867,12967.35444
35039,9/1/2017 7:50,20.73,72.0,4.918,55.14,30.03,26646.37168,14530.97713,12937.93667
35040,9/1/2017 8:00,20.93,70.7,4.92,124.7,35.23,26257.69912,14459.87526,12967.35444
35041,9/1/2017 8:10,21.14,69.92,4.918,216.1,40.32,25888.14159,14194.17879,12837.91624
35042,9/1/2017 8:20,21.25,69.19,4.917,248.3,41.28,25633.27434,14160.49896,12784.96425
35043,9/1/2017 8:30,21.38,68.82,4.917,283.5,42.04,25556.81416,14078.17048,12932.05312
35044,9/1/2017 8:40,21.64,68.16,4.92,315.3,43.34,25423.00885,14175.46778,12996.77222
35045,9/1/2017 8:50,22.01,67.12,4.921,347.5,43.91,25423.00885,13973.38877,12961.47089
35046,9/1/2017 9:00,22.23,65.05,4.921,379.9,45.86,25410.26549,14044.49064,12932.05312
35047,9/1/2017 9:10,22.57,64.52,4.92,411.6,48.11,25219.11504,14096.8815,13020.30644
35048,9/1/2017 9:20,22.83,62.69,4.919,439.5,50.31,25174.51327,14022.03742,13008.53933
35049,9/1/2017 9:30,22.96,62.19,4.917,469.2,51.94,25168.14159,14100.6237,13043.84065
35050,9/1/2017 9:40,23.41,61.25,4.919,499.9,53.43,25129.9115,13980.87318,12961.47089
35051,9/1/2017 9:50,23.84,60.02,4.922,526.7,55.27,25301.9469,14085.65489,13085.02554
35052,9/1/2017 10:00,24.35,58.62,4.92,552.6,55.39,25340.17699,14167.98337,13032.07354
35053,9/1/2017 10:10,24.62,56.59,4.921,578.7,57.13,25499.46903,14302.7027,13067.37487
35054,9/1/2017 10:20,24.84,55.85,4.919,599.7,58.35,25512.21239,14400.0,13261.53218
35055,9/1/2017 10:30,25.42,54.25,4.922,623.6,59.05,25767.07965,14467.35967,13249.76507
35056,9/1/2017 10:40,25.42,52.72,4.919,644.7,59.85,25932.74336,14486.07069,13420.38815
35057,9/1/2017 10:50,25.56,52.35,4.919,662.9,60.4,26117.52212,14639.50104,13532.17569
35058,9/1/2017 11:00,25.71,52.32,4.923,680.4,61.71,26225.84071,14699.3763,13567.47702
35059,9/1/2017 11:10,25.87,51.12,4.924,697.4,62.07,26353.27434,14792.93139,13626.31256
35060,9/1/2017 11:20,26.12,50.98,4.924,710.0,62.53,26448.84956,14822.86902,13685.14811
35061,9/1/2017 11:30,26.24,50.02,4.92,730.0,63.6,26595.39823,15036.17464,13743.98366
35062,9/1/2017 11:40,26.45,49.65,4.924,741.0,64.4,26894.86726,15204.5738,13814.58631
35063,9/1/2017 11:50,26.53,48.82,4.923,758.0,64.35,27283.53982,15230.76923,13791.05209
35064,9/1/2017 12:00,26.58,48.32,4.921,769.0,64.99,27646.72566,15672.34927,13896.95608
35065,9/1/2017 12:10,26.92,47.58,4.921,778.0,65.9,27551.15044,15672.34927,13955.79162
35066,9/1/2017 12:20,27.01,46.78,4.922,784.0,66.45,27506.54867,15537.62994,13967.55873
35067,9/1/2017 12:30,26.97,46.65,4.92,796.0,67.7,27481.06195,15601.2474,13785.16854
35068,9/1/2017 12:40,27.56,45.12,4.924,798.0,69.99,27379.11504,15436.59044,13761.63432
35069,9/1/2017 12:50,27.64,44.95,4.929,808.0,71.3,27519.29204,15395.4262,13896.95608
35070,9/1/2017 13:00,27.7,45.22,4.931,814.0,74.1,27678.58407,15676.09148,14091.11338
35071,9/1/2017 13:10,27.96,44.61,4.924,812.0,76.9,28111.85841,15926.81913,14249.96936
35072,9/1/2017 13:20,28.03,44.51,4.926,815.0,79.0,28277.52212,15938.04574,14185.25026
35073,9/1/2017 13:30,27.96,44.75,4.933,818.0,84.7,28188.31858,15915.59252,14102.88049
35074,9/1/2017 13:40,28.17,43.41,4.936,810.0,82.5,28264.77876,15893.13929,14096.99694
35075,9/1/2017 13:50,28.54,43.18,4.933,798.0,85.0,28041.76991,15784.61538,14055.81205
35076,9/1/2017 14:00,28.58,42.51,4.927,769.0,92.1,27812.38938,15492.72349,14155.83248
35077,9/1/2017 14:10,28.61,42.18,4.923,530.4,104.1,27015.9292,15399.1684,14232.31869
35078,9/1/2017 14:20,28.5,41.78,4.921,729.0,104.8,27442.83186,15391.68399,14173.48315
35079,9/1/2017 14:30,28.36,41.75,4.927,767.0,86.5,27487.43363,15178.37838,14485.31154
35080,9/1/2017 14:40,28.53,41.25,4.924,740.0,70.3,27366.37168,15170.89397,14608.86619
35081,9/1/2017 14:50,28.79,40.91,4.934,719.0,67.43,27347.25664,15111.01871,14614.74974
35082,9/1/2017 15:00,28.91,39.88,4.934,708.0,67.41,27162.47788,15107.27651,14820.67416
35083,9/1/2017 15:10,28.52,40.51,4.934,692.2,67.79,27105.13274,15125.98753,14920.69459
35084,9/1/2017 15:20,28.52,40.65,4.953,674.9,65.87,27200.70796,14968.81497,14938.34525
35085,9/1/2017 15:30,28.24,41.25,4.96,654.3,65.67,27086.0177,15009.97921,14867.74259
35086,9/1/2017 15:40,28.19,41.41,4.963,633.8,65.11,26996.81416,15212.05821,14820.67416
35087,9/1/2017 15:50,27.92,41.95,4.928,612.1,63.88,27047.78761,15039.91684,14926.57814
35088,9/1/2017 16:00,27.76,42.41,4.927,588.1,62.99,27258.0531,15107.27651,14991.29724
35089,9/1/2017 16:10,27.41,43.35,4.929,562.9,61.52,27321.76991,14935.13514,15014.83146
35090,9/1/2017 16:20,27.48,43.41,4.923,536.9,60.68,27385.48673,15051.14345,15108.96834
35091,9/1/2017 16:30,27.33,43.88,4.928,510.0,60.3,27595.75221,15137.21414,15108.96834
35092,9/1/2017 16:40,27.64,43.41,4.923,481.9,59.76,27474.69027,15096.0499,15179.57099
35093,9/1/2017 16:50,27.29,44.38,4.935,451.9,59.01,27525.66372,15107.27651,15167.80388
35094,9/1/2017 17:00,27.23,43.95,4.933,424.3,57.99,27493.80531,15077.33888,15185.45455
35095,9/1/2017 17:10,27.18,43.81,4.931,394.0,56.83,27442.83186,15219.54262,15344.31052
35096,9/1/2017 17:20,27.09,43.35,4.937,363.3,55.94,27602.12389,15062.37006,15332.54341
35097,9/1/2017 17:30,26.75,43.95,4.921,331.5,54.98,27774.15929,15163.40956,15332.54341
35098,9/1/2017 17:40,26.6,43.51,4.934,300.9,54.16,27907.9646,15286.90229,15456.09806
35099,9/1/2017 17:50,26.43,43.58,4.939,261.2,53.85,28175.57522,15410.39501,15444.33095
35100,9/1/2017 18:00,26.28,43.35,4.963,164.5,59.42,28296.63717,15762.16216,15544.35138
35101,9/1/2017 18:10,26.04,43.81,4.926,191.9,117.8,28576.99115,15829.52183,15450.2145
35102,9/1/2017 18:20,25.7,46.05,4.919,170.6,165.5,29233.27434,16098.9605,16150.35751
35103,9/1/2017 18:30,25.68,46.42,4.92,147.3,150.8,30341.9469,16836.17464,16856.38407
35104,9/1/2017 18:40,25.4,48.22,4.92,124.8,129.1,31864.77876,18011.22661,18745.00511
35105,9/1/2017 18:50,25.13,49.22,4.922,97.2,100.2,34381.59292,19785.03119,20486.53728
35106,9/1/2017 19:00,24.95,50.05,4.923,69.68,70.7,37771.32743,21341.78794,21486.74157
35107,9/1/2017 19:10,24.6,51.38,4.93,49.61,49.49,39529.9115,22438.25364,21757.38509
35108,9/1/2017 19:20,24.33,52.42,4.929,29.6,28.1,40313.62832,22868.60707,21910.35751
35109,9/1/2017 19:30,24.05,53.75,4.919,13.66,11.35,40562.12389,22973.38877,21910.35751
35110,9/1/2017 19:40,23.69,54.98,4.919,6.236,5.137,40562.12389,22988.35759,22075.09704
35111,9/1/2017 19:50,23.42,56.12,4.923,1.882,1.6,40434.69027,22958.41996,22010.37794
35112,9/1/2017 20:00,23.19,57.22,4.928,0.417,0.267,40492.0354,22969.64657,21886.82329
35113,9/1/2017 20:10,23.07,57.65,4.944,0.11,0.093,40721.41593,22879.83368,21739.73442
35114,9/1/2017 20:20,22.89,58.32,4.942,0.08,0.081,40708.67257,22943.45114,21751.50153
35115,9/1/2017 20:30,22.72,58.79,4.928,0.08,0.074,40664.0708,22894.80249,21716.2002
35116,9/1/2017 20:40,22.52,59.35,4.924,0.113,0.052,40708.67257,22816.21622,21504.39224
35117,9/1/2017 20:50,22.38,60.09,4.926,0.073,0.115,41046.37168,22692.72349,21422.02247
35118,9/1/2017 21:00,22.27,60.45,4.922,0.106,0.074,41027.25664,22614.13721,21363.18693
35119,9/1/2017 21:10,22.18,60.85,4.92,0.106,0.107,40899.82301,22617.87942,21292.58427
35120,9/1/2017 21:20,22.22,60.59,4.924,0.08,0.104,40772.38938,22741.37214,21227.86517
35121,9/1/2017 21:30,22.25,60.42,4.926,0.095,0.085,40613.09735,22438.25364,21210.2145
35122,9/1/2017 21:40,22.27,60.19,4.925,0.08,0.074,40517.52212,22584.19958,21133.72829
35123,9/1/2017 21:50,22.14,61.05,4.924,0.095,0.074,40370.97345,22340.95634,21133.72829
35124,9/1/2017 22:00,22.1,60.92,4.919,0.077,0.107,40192.56637,22423.28482,21021.94076
35125,9/1/2017 22:10,22.12,60.52,4.92,0.106,0.078,39873.9823,22198.7526,20615.97549
35126,9/1/2017 22:20,22.09,60.72,4.923,0.102,0.063,39370.61947,22045.32225,20345.33197
35127,9/1/2017 22:30,22.04,60.72,4.919,0.095,0.093,38803.53982,21790.85239,20174.70889
35128,9/1/2017 22:40,21.95,60.85,4.926,0.088,0.107,38274.69027,21581.28898,19939.3667
35129,9/1/2017 22:50,21.94,60.25,4.926,0.106,0.078,37682.12389,21128.48233,19621.65475
35130,9/1/2017 23:00,21.88,59.55,4.925,0.106,0.07,37006.72566,20956.34096,19539.28498
35131,9/1/2017 23:10,21.87,58.82,4.92,0.073,0.067,36465.13274,20713.09771,19233.34014
35132,9/1/2017 23:20,21.7,59.09,4.924,0.121,0.048,35770.61947,20316.42412,18815.60776
35133,9/1/2017 23:30,21.66,58.95,4.921,0.088,0.089,35069.73451,20144.28274,18286.08784
35134,9/1/2017 23:40,21.66,58.82,4.924,0.113,0.07,34509.02655,19755.09356,18050.74566
35135,9/1/2017 23:50,21.63,59.15,4.927,0.08,0.133,33897.34513,19410.81081,17721.2666
35136,9/2/2017 0:00,21.61,59.59,4.92,0.095,0.074,33209.20354,19302.2869,17432.97242
35137,9/2/2017 0:10,21.51,60.05,4.927,0.113,0.07,32342.65487,18909.35551,17221.16445
35138,9/2/2017 0:20,21.44,60.52,4.923,0.091,0.07,31501.59292,18681.08108,17009.35649
35139,9/2/2017 0:30,21.38,60.45,4.924,0.069,0.07,30972.74336,18340.54054,16715.17875
35140,9/2/2017 0:40,21.26,60.89,4.923,0.091,0.089,30322.83186,17925.15593,16426.88458
35141,9/2/2017 0:50,21.22,60.79,4.924,0.099,0.067,29621.9469,17685.65489,16273.91216
35142,9/2/2017 1:00,21.15,60.95,4.917,0.077,0.107,29124.95575,17412.47401,16097.40552
35143,9/2/2017 1:10,21.17,60.69,4.921,0.073,0.085,28634.33628,17090.64449,15920.89888
35144,9/2/2017 1:20,21.21,59.49,4.922,0.099,0.059,28169.20354,16918.50312,15614.95403
35145,9/2/2017 1:30,21.12,59.49,4.924,0.088,0.1,27608.49558,16622.86902,15497.28294
35146,9/2/2017 1:40,21.19,59.09,4.924,0.08,0.096,27404.60177,16357.17256,15461.98161
35147,9/2/2017 1:50,21.13,58.95,4.923,0.069,0.085,27168.84956,16102.7027,15026.59857
35148,9/2/2017 2:00,21.08,58.92,4.92,0.073,0.111,26888.49558,15975.46778,14632.40041
35149,9/2/2017 2:10,21.02,58.89,4.921,0.091,0.111,26557.16814,15829.52183,14655.93463
35150,9/2/2017 2:20,21.02,58.62,4.921,0.066,0.078,26429.73451,15735.96674,14620.6333
35151,9/2/2017 2:30,20.95,58.69,4.922,0.084,0.104,26257.69912,15638.66944,14479.42799
35152,9/2/2017 2:40,20.75,59.12,4.927,0.088,0.089,26174.86726,15522.66112,14349.98979
35153,9/2/2017 2:50,20.77,59.02,4.919,0.091,0.104,26009.20354,15410.39501,14297.03779
35154,9/2/2017 3:00,20.84,58.75,4.925,0.099,0.082,25824.42478,15414.13721,14208.78447
35155,9/2/2017 3:10,21.02,57.69,4.92,0.066,0.085,25767.07965,15298.1289,14138.18182
35156,9/2/2017 3:20,21.17,56.49,4.92,0.091,0.082,25735.22124,15309.35551,14138.18182
35157,9/2/2017 3:30,21.18,55.99,4.923,0.091,0.082,25773.45133,15200.8316,14361.75689
35158,9/2/2017 3:40,21.15,56.22,4.92,0.073,0.085,25754.33628,15286.90229,14344.10623
35159,9/2/2017 3:50,21.19,56.19,4.924,0.069,0.067,25620.53097,15114.76091,14597.09908
35160,9/2/2017 4:00,21.17,56.35,4.923,0.102,0.078,25639.64602,15182.12058,14614.74974
35161,9/2/2017 4:10,21.16,56.02,4.924,0.088,0.082,25690.61947,15234.51143,14579.44842
35162,9/2/2017 4:20,21.14,56.25,4.917,0.099,0.048,26181.23894,15586.27859,14485.31154
35163,9/2/2017 4:30,21.12,56.12,4.916,0.091,0.093,26092.0354,15485.23909,14338.22268
35164,9/2/2017 4:40,20.97,55.32,4.92,0.091,0.082,25881.76991,15271.93347,14249.96936
35165,9/2/2017 4:50,20.93,54.32,4.917,0.08,0.156,25741.59292,15096.0499,13667.49745
35166,9/2/2017 5:00,20.96,55.05,4.922,0.073,0.089,25435.75221,15066.11227,13120.32686
35167,9/2/2017 5:10,20.96,55.12,4.918,0.102,0.089,24798.58407,14673.18087,12926.16956
35168,9/2/2017 5:20,20.92,55.12,4.92,0.08,0.085,23441.41593,13883.57588,12520.20429
35169,9/2/2017 5:30,20.9,54.45,4.923,0.102,0.078,21848.49558,13067.77547,11725.92441
35170,9/2/2017 5:40,20.81,54.82,4.919,0.102,0.074,21153.9823,12835.75884,10808.08989
35171,9/2/2017 5:50,20.75,55.49,4.921,0.066,0.1,20746.19469,11975.05198,10284.45352
35172,9/2/2017 6:00,20.71,55.92,4.922,0.077,0.078,20510.44248,11585.86279,10054.99489
35173,9/2/2017 6:10,20.66,55.99,4.922,0.117,0.044,20191.85841,11492.30769,10113.83044
35174,9/2/2017 6:20,20.75,55.79,4.918,0.055,0.078,20542.30088,11511.01871,10190.31665
35175,9/2/2017 6:30,20.85,52.25,4.925,0.278,0.204,20172.74336,11799.1684,10207.96731
35176,9/2/2017 6:40,20.78,52.65,4.924,2.143,1.652,20383.00885,11604.5738,10449.19305
35177,9/2/2017 6:50,20.66,52.75,4.923,4.94,3.738,20688.84956,11612.05821,10272.68641
35178,9/2/2017 7:00,20.55,53.32,4.921,13.62,8.34,21039.29204,11701.8711,10337.40552
35179,9/2/2017 7:10,20.75,52.89,4.922,34.63,14.76,21020.17699,11664.44906,10343.28907
35180,9/2/2017 7:20,20.84,52.82,4.924,52.02,19.58,21204.95575,11641.99584,10331.52196
35181,9/2/2017 7:30,20.87,52.75,4.924,83.3,24.88,21472.56637,11945.11435,10478.61083
35182,9/2/2017 7:40,20.99,50.95,4.918,99.0,26.14,21867.61062,12143.45114,10608.04903
35183,9/2/2017 7:50,21.11,49.95,4.925,144.9,30.72,22237.16814,12570.06237,10861.04188
35184,9/2/2017 8:00,21.22,49.66,4.927,190.6,34.07,22332.74336,12555.09356,10966.94586
35185,9/2/2017 8:10,21.5,48.39,4.921,226.6,36.3,23097.34513,12775.88358,11190.52094
35186,9/2/2017 8:20,21.74,48.15,4.927,263.9,38.48,23568.84956,13041.58004,11455.2809
35187,9/2/2017 8:30,21.97,47.42,4.923,298.7,39.92,24116.81416,13531.80873,11996.56793
35188,9/2/2017 8:40,22.19,46.75,4.924,329.3,41.14,24384.42478,13816.21622,12261.32789
35189,9/2/2017 8:50,22.43,46.99,4.931,360.4,42.91,24887.78761,13943.45114,12537.85495
35190,9/2/2017 9:00,22.56,46.09,4.933,380.8,43.84,25257.34513,14313.92931,12714.36159
35191,9/2/2017 9:10,22.78,45.35,4.928,417.6,45.59,25563.18584,14560.91476,12973.238
35192,9/2/2017 9:20,22.88,45.72,4.927,446.4,47.15,26162.12389,14819.12682,13132.09397
35193,9/2/2017 9:30,23.16,44.45,4.928,477.1,48.18,26595.39823,15283.16008,13261.53218
35194,9/2/2017 9:40,23.45,43.88,4.937,504.3,48.74,27181.59292,15612.47401,13237.99796
35195,9/2/2017 9:50,23.64,44.05,4.934,532.4,50.0,27786.90265,15653.63825,13438.03882
35196,9/2/2017 10:00,23.68,43.92,4.941,558.6,51.5,28067.25664,15896.8815,13532.17569
35197,9/2/2017 10:10,23.85,44.08,4.928,583.0,52.73,28443.18584,15982.95218,13691.03166
35198,9/2/2017 10:20,23.94,43.88,4.929,609.3,52.72,28494.15929,16151.35135,13761.63432
35199,9/2/2017 10:30,24.13,43.52,4.93,634.0,51.92,28526.0177,16383.36798,14402.94178
35200,9/2/2017 10:40,24.15,43.35,4.924,655.7,52.13,28704.42478,16349.68815,14714.77017
35201,9/2/2017 10:50,24.43,43.02,4.93,675.7,52.28,28908.31858,16465.69647,15061.8999
35202,9/2/2017 11:00,24.77,42.12,4.929,698.1,52.69,29201.41593,16637.83784,15279.59142
35203,9/2/2017 11:10,25.08,41.01,4.928,716.0,52.66,29309.73451,16716.42412,15361.96118
35204,9/2/2017 11:20,25.18,41.08,4.929,730.0,53.29,29520.0,16675.25988,15391.37896
35205,9/2/2017 11:30,25.53,39.88,4.931,748.0,53.01,29736.63717,16836.17464,15450.2145
35206,9/2/2017 11:40,25.59,39.28,4.931,763.0,53.02,30010.61947,16952.18295,15579.65271
35207,9/2/2017 11:50,25.86,39.51,4.932,776.0,53.47,30341.9469,17064.44906,15773.81001
35208,9/2/2017 12:00,26.17,37.41,4.927,785.0,53.46,30354.69027,17277.75468,15809.11134
35209,9/2/2017 12:10,25.98,37.28,4.925,797.0,53.17,30552.21239,17259.04366,15779.69356
